Result,PosX,PosY,PosZ,AngX,AngY,AngZ,AngW
failure,-0.08973189905126747,0.4236613835339317,0.1965183066482093,0.5115848018423662,0.6312878467998586,-0.3669860823043256,0.4528552311739681
failure,-0.1632659895216098,-0.2514904915322023,0.4315569790298219,-0.4510058896000835,0.8305003688161643,0.1560042591567737,0.2872725118545083
success,0.17484434920689274,-0.06755661365400356,0.46476909206109096,-0.9609995935392122,0.17920053432719885,0.20706533963360468,0.03861210738531996
success,-0.0857847931679474,0.16879635315495167,0.4325826861113514,0.5091971376724064,0.829964103789907,-0.11910907235331171,0.19414141827435613
failure,-0.028549662172995906,0.4256967484610382,0.16662841331001813,0.5429370473025589,0.5805691598614773,-0.4144413802680876,0.4431671869685299
failure,-0.017033716158211754,-0.36640465384590976,0.350628870542322,-0.6241029268742673,0.6537907735276799,0.2954254716195374,0.30947851595130976
failure,-0.1551316897170668,-0.2865014121605235,0.36627377574253817,-0.47136264501817665,0.7912547100734182,0.1993559969577495,0.33464970812041855
success,0.2419999432722758,-0.08352382464119534,0.4150599267765436,-0.9404736601434687,0.15773227224457137,0.29690113234116466,0.0497950046033337
failure,0.04695000950454666,-0.053380289033720905,0.5419193962734907,-0.9088169765875561,0.4109877508647815,0.06532956606999077,0.029543518789551495
failure,-0.2466774558816374,0.2448384710199592,0.30894353195169966,0.34046451532476224,0.8263229034073324,-0.17090992612796857,0.4148061839703978
success,0.12023355350274943,0.03636045072166182,0.5131472037665834,0.980578404689771,0.1450275545965233,-0.1306132725651481,0.019317704150302505
failure,0.17799722802309584,-0.13638608432511382,0.421193742155078,-0.9122958475556087,0.30933000771148794,0.25417301613431276,0.08618184687734937
failure,-0.4342554786232497,0.02860260478671975,0.30723166813723385,0.028558185634612907,0.8681016674718028,-0.016293902507636727,0.49529630899796345
success,0.0007577149349818728,0.0016718403014468024,0.5147375942208264,-0.7065321798315223,0.7076809159942901,4.326261862626379e-17,4.3332958429503715e-17
failure,0.15056226978256326,-0.2224310504649124,0.4325267732744352,-0.8422738824050939,0.4469606046363077,0.26617605106869996,0.1412488398496391
success,-0.21028238841055488,0.10978729311663721,0.4324523443828637,0.22914797762910802,0.9340205976830925,-0.06529476701306156,0.26614530026457045
failure,-0.21197504634998374,0.39299458881921495,0.1906958681385056,0.4132584721347076,0.6924465762100985,-0.3030723322482259,0.5078211651058082
failure,-0.11859259740962046,-0.10411694872308305,0.44585203361091424,-0.34618217169938853,0.9190266584908131,0.06646168886075378,0.17643907983913815
failure,0.007753444734397107,-0.017342556622110664,0.5281065039172388,-0.8181762937396313,0.5353751283365858,-0.0972752822434544,0.18573783617109696
failure,0.25468194660669047,0.140975846829418,0.4710684586343894,0.9242762032601977,0.23874276780970766,-0.28838604378911753,0.07449080918566409
failure,0.15268461183233992,0.02147898906132826,0.4971476628124608,0.9838418390634702,0.06886221728572382,-0.16486380540046272,0.011539341730826257
failure,-0.12467311394542761,-0.4787998118484923,0.18349273336193933,-0.4855074711708274,0.6281162659893336,0.37187404366610033,0.48110513142591654
failure,0.01445849803712376,0.1545426613114053,0.5120374963735806,0.7296213615374149,0.6645465876539843,-0.11927958819627983,0.10864106712224557
failure,0.0033999298674389005,0.16477951134142366,0.5227704506101578,0.7043389621371312,0.6899561030006859,-0.11925198061948039,0.11681681157276486
success,-0.13315204518091228,-0.016776165687984165,0.5026870355266798,-0.06197595863882227,0.987692427996687,0.008993328178948119,0.14332399756172776
failure,0.35791355956148774,-0.10501050709265486,0.36921776427588665,-0.8991202585615693,0.12917672298207633,0.4139554247772521,0.05947302902386678
failure,0.07809985528868296,-0.3691366630118439,0.25615282778883824,-0.6681535317117612,0.5415801775011873,0.3963167476685722,0.3212394821878039
success,0.004466531142516545,-0.06454830899873922,0.4918677416893522,-0.729174778248924,0.6804619041107566,0.053103355967692244,0.049555760558837585
failure,0.004290545921989472,0.13985835893519374,0.4702103796199966,0.7086145551223576,0.6872091935313683,-0.11487861604666628,0.1114084385040575
failure,-0.24018192069076366,-0.3354073281865096,0.2466110689809527,-0.38650239992575164,0.7521505280570676,0.24394928640667576,0.47473595151071335
success,-0.2267326285299276,0.20089712840934923,0.39926482018843545,0.33224938883163657,0.875973194202386,-0.12401281112067603,0.32695891077904643
failure,-0.21764846534427146,-0.23283183155287576,0.34912806973973265,-0.36542041854124974,0.8418069778371884,0.15819252464774522,0.3644229066940359
failure,0.22438664737148498,-0.009506095145744249,0.5105353774792701,-0.9741576924660251,0.020625746768360716,0.22487485240519675,0.00476125353847046
failure,0.139961305395358,-0.2767141330132766,0.35562291055901896,-0.7858310471534825,0.48316132691491676,0.32885150195148627,0.2021914616588196
failure,0.15902958818476662,-0.15794972017914724,0.4279419128657257,-0.8916127342979137,0.3675400213969757,0.24450466379854963,0.10078955347687156
failure,-0.17823913864254504,0.03433441585584772,0.4440600073250121,0.0928023636922631,0.9723806972233929,-0.02034639093750423,0.2131889428096484
failure,0.20880442155853515,0.2353806540397934,0.410254097877736,0.8539025956812657,0.38397408918680925,-0.3204009510801215,0.1440745864783606
failure,-0.1889434336870014,-0.10560877988273003,0.4200576391070815,-0.24331701632223893,0.9340168110505648,0.06593528891442565,0.25310465013260447
failure,-0.04880566112357179,-0.14694542969703503,0.5180305354362312,-0.5776975239667789,0.8006013572671126,0.09307906879898062,0.12899350563584563
